TIME,Jevois Image Capture Time,Drivetrain L1 Motor Current,Drivetrain Desired Pose Angle,Drivetrain L2 Motor Current,Jevois Target Rotation Angle,Arm Lower Position Limit Switch,Operator Intake Speed Command,Estimated distance to target,Jevois Target Visible,Jevois Frame Count,Back Ultrasonic Distance,Drivetrain Up/Down Acceleration,Driver Fwd-Rev Command,Operator Arm Position Command,Intake Right Sensor Raw Voltage,Drivetrain Actual Pose Angle,Driver SlowMove Command,Pneumatics Compressor Current,Arm Motor Current,Arm Desired Velocity,Arm Upper Position Limit Switch,Driver Compressor Disable Command,Intake Commanded Position,botDesPoseY,Auto Alignment Requested,botDesPoseX,Jevois Framerate,Driver Intake Position Command,botDesPoseT,Pneumatics Main System Pressure,Gripper Stopper Cylinder Command,Operator Auto Align Mid Command,Jevois Packets Per Sec,Jevois Target Angle,Main Loop Call Period,Superstructure Commanded Mode,Driver Gyro Angle Lock Command,Drivetrain Right Motor Command,roboRIO Sys Memory Load,Line Follower Estimated Position,Gripper Main Cylinder Command,Line Follower Measured Position,Intake Left Motor Current,Robot Brownout,Drivetrain Gyro-Lock Rotation Command,botActPoseT,botActPoseX,botActPoseY,Intake Right Motor Current,Battery Current Draw,Driver Compressor Enable Command,Line Follower Estimated Position Available,Driver Rotate Command,Intake Right Motor Actual Position,Intake Left Motor Actual Position,Drivetrain Left/Right Acceleration,Operator Gamepiece Grab Command,Line Follower Measured Position Available,Auto State Sequencer Step,Front Ultrasonic Sensor Voltage,Drivetrain Left Wheel Actual Speed,Drivetrain Left Motor Command,Jevois Target X Position,Battery Voltage,Gripper Retracted Switch,Superstructure Actual Mode,roboRIO JVM Memory Load,Intake Left Arm Position On Target,Arm At Desired Angle,Drivetrain Left Wheel Desired Speed,Climber Release Motor Current,Front Ultrasonic Distance Available,Front Ultrasonic Distance,Arm Actual Velocity,Main Loop Process Duration,Operator Climber Release Command,Back Ultrasonic Sensor Voltage,Arm Actual Position,roboRIO CPU Load,Drivetrain R1 Motor Current,Drivetrain R2 Motor Current,Match Time,Pneumatics Cutoff Switch State,Auto Alignment Failed,Arm Motor Command,Drivetrain Right Wheel Desired Speed,Back Distance Available,Dataserver File Logger Queue Length,Intake Roller Motor Command,Driver Intake Speed Command,Intake Right Arm Position On Target,Operator Auto Align Low Command,Gripper Position Requested,Drivetrain Operation Mode,Drivetrain Fwd/Rev Acceleration,Intake Ball Present,Gripper Position Stable,Robot CAN Bus Utilization,Operator Climber Release Enable Command,Drivetrain Right Wheel Actual Speed,Dataserver Stored Samples,Operator Auto Align Top Command,Jevois CPU Load,Operator Gamepiece Release Command,Jevois Target Y Position,Arm Desired Position,Intake Left Sensor Raw Voltage,Operator Manual Arm Position Command,Auto Stable Target Found,Superstructure Sequencer Step,Jevois CPU Temp,
sec,sec,A,Deg,A,deg,bool,speed enum,ft,bool,count,ft,g,cmd,Arm Pos Enum,V,Deg,bool,A,A,deg per sec,bool,bool,Intake Pos Enum,in,bool,in,fps,pos enum,deg,psi,bool,bool,pps,rad,sec,OpMode,bool,cmd,Pct,ft,bool,ft,A,bool,cmd,deg,in,in,A,A,bool,bool,cmd,deg,deg,g,bool,bool,step,mV,RPM,cmd,ft,V,bool,OpMode,Pct,bool,bool,RPM,A,true/false,ft,deg per sec,sec,bool,mV,deg,Pct,A,A,sec,bool,bool,cmd,RPM,true/false,count,cmd,speed enum,bool,bool,pos,Op Mode Enum,g,bool,bool,pct,bool,RPM,count,bool,pct,bool,ft,deg,V,cmd,bool,idx,C,
669.411714,,0.625,0.0,0.375,,0.0,0.0,3.918157595143749,,,0.3631137532808381,1.01171875,0.08830690383911133,4.0,0.7350076511165969,-0.7733875000000001,0.0,0.65625,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,1.0,0.0,-11.524707142857144,1.0,0.0,,,0.060497999999938656,0.0,0.0,0.0,,-0.33333333,1.0,-0.33333333,0.0,0.0,0.0,-0.7938125,0.6018735012223777,52.73626576898045,0.0,0.0,0.0,1.0,-0.0,4.185699522679807,4.630428911058447,0.0390625,0.0,1.0,-1.0,1193.847534,20.416666666666668,0.08797653958944282,,12.85,0.0,0.0,,1.0,0.0,0.0,0.0,0.0,3.918157595143749,-0.0,,0.0,112.304676,-0.0,,0.125,0.875,-1.0,1.0,0.0,0.0,0.0,1.0,123.0,0.0,0.0,1.0,0.0,1.0,0.0,-0.01171875,0.0,1.0,0.3493713438510895,0.0,0.0,40.0,0.0,,0.0,,100.0,0.3101162130006283,0.0,0.0,-1.0,,
669.4866890000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.983929330374,,,,,,,,,,,,82.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
669.411714,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.058625000000006366,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
669.497623,,0.625,0.0,0.375,,0.0,0.0,3.9194925721778695,,,0.3844733858267699,1.00390625,0.08830690383911133,4.0,0.7350688829675083,-0.7683875000000001,0.0,0.65625,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,1.0,0.0,-11.524707142857144,1.0,0.0,,,0.08590900000001511,0.0,0.0,0.0,,-0.33333333,1.0,-0.33333333,0.0,0.0,0.0,-0.7938125,0.6023847096707734,52.73626576898045,0.0,0.0,0.0,1.0,-0.0,5.939989384341948,6.552439460008854,0.046875,0.0,1.0,-1.0,1195.0682370000002,22.5,0.08797653958944282,,12.85,0.0,0.0,,1.0,0.0,0.0,0.0,0.0,3.9194925721778695,-0.0,0.04773499999998876,0.0,135.49803300000002,-0.0,,0.125,0.875,-1.0,1.0,0.0,0.0,0.0,1.0,90.0,0.0,0.0,1.0,0.0,1.0,0.0,-0.03125,0.0,1.0,0.3493713438510895,0.0,0.0,32.0,0.0,,0.0,,100.0,0.30993298705505656,0.0,0.0,-1.0,,
669.557448,,0.625,0.0,0.375,,0.0,0.0,3.9181575951437484,,,0.44855228346456516,1.0234375,0.09303665161132812,4.0,0.7343564466952271,-0.7642000000000001,0.0,0.65625,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,1.0,0.0,-11.524707142857144,1.0,0.0,,,0.0598250000000462,0.0,0.0,0.0,,-0.33333333,1.0,-0.33333333,0.0,0.0,0.0,-0.7938125,0.6027472956410251,52.73626576898045,0.0,0.0,0.0,1.0,-0.0,4.241986415322213,4.606579235190898,0.05859375,0.0,1.0,-1.0,1193.847534,22.916666666666668,0.09286412512218964,,12.8,0.0,0.0,,1.0,0.0,0.0,0.0,0.0,3.9181575951437484,-0.0,0.06884200000001783,0.0,162.353499,-0.0,,0.125,0.875,-1.0,1.0,0.0,0.0,0.0,1.0,37.0,0.0,0.0,1.0,0.0,1.0,0.0,-0.00390625,0.0,1.0,0.3493713438510895,0.0,0.0,24.0,0.0,,0.0,,100.0,0.30984145524982437,0.0,0.0,-1.0,,
669.637682,,0.625,0.0,0.375,,0.0,0.0,3.9181575951437484,,,0.509961227034119,1.0,0.1566452980041504,4.0,0.7345733865853259,-0.7630500000000001,0.0,0.65625,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,1.0,0.0,-11.524707142857144,1.0,0.0,,,0.08023400000001857,0.0,0.0,0.0,,-0.33333333,1.0,-0.33333333,0.0,0.0,0.0,-0.7938125,0.6032512589266743,52.73626576898045,0.0,0.0,0.0,1.0,-0.0,4.065020347710572,4.654292673867232,0.05078125,0.0,1.0,-1.0,1193.847534,23.75,0.15640273704789834,,12.8,0.0,0.0,,1.0,0.0,0.0,0.0,0.0,3.9181575951437484,-0.0,0.05578600000001188,0.0,168.45701400000002,-0.0,,0.125,0.875,-1.0,1.0,0.0,0.0,0.0,1.0,5.0,0.0,0.0,1.0,0.0,1.0,0.0,-0.015625,0.0,1.0,0.3493713438510895,0.0,0.0,24.0,0.0,,0.0,,100.0,0.30993298705505656,0.0,0.0,-1.0,,
669.707639,,,,,,0.0,0.0,3.9181575951437484,,,0.5566854232283447,,0.19322586059570312,4.0,0.7343564466952271,,0.0,,0.0,0.0,0.0,0.0,1.0,,0.0,,,1.0,,,1.0,0.0,,,0.06995699999993121,0.0,0.0,,,-0.33333333,1.0,-0.33333333,,,,,,,,,0.0,1.0,-0.0,3.9522421772496727,4.654292673867232,,0.0,1.0,-1.0,1195.0682370000002,,,,,0.0,0.0,,1.0,0.0,,,0.0,3.9181575951437484,-0.0,,0.0,178.22263800000002,-0.0,,,,,,0.0,0.0,,1.0,,0.0,0.0,1.0,0.0,1.0,,,0.0,1.0,,0.0,,,0.0,,0.0,,100.0,0.30984145524982437,0.0,0.0,-1.0,,
669.738749,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.481361564979224,,,,,,,,,,,,92.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
669.707639,,1.25,0.0,0.875,,,,,,,,1.0234375,,,,-0.7640875000000001,,0.65625,,,,,,0.0,,0.0,,,0.0,-11.524707142857144,,,,,,,,0.0,,,,,0.0,0.0,0.0,-0.7938125,0.6038448501913495,52.73626576898045,0.0,0.0,,,,,,0.109375,,,,,32.083333333333336,0.19257086999022482,,12.75,,,,,,0.0,0.0,,,,0.05321600000002036,,,,,0.125,1.875,-1.0,1.0,,,0.0,,105.0,,,,,,0.0,-0.05078125,,,0.3493713438510895,,0.0,33.0,,,,,,,,,,,
669.78192,,1.625,0.0,1.25,,0.0,0.0,3.92082754921199,,,0.5727051476377936,1.00390625,0.19322586059570312,4.0,0.7343564466952271,-0.7630750000000001,0.0,0.65625,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,1.0,0.0,-11.524707142857144,1.0,0.0,,,0.07428100000004179,0.0,0.0,0.0,,-0.33333333,1.0,-0.33333333,0.0,0.0,0.0,-0.7938125,0.6049417024629413,52.73626576898045,0.0,2.375,0.0,1.0,-0.0,4.065020347710572,4.654292673867232,0.05078125,0.0,1.0,-1.0,1196.2889400000001,55.833333333333336,0.19257086999022482,,12.700000000000001,0.0,0.0,,1.0,0.0,0.0,0.0,0.0,3.92082754921199,-0.0,0.04752299999995557,0.0,177.001935,-0.0,,0.125,2.375,-1.0,1.0,0.0,0.0,0.0,1.0,50.0,0.0,0.0,1.0,0.0,1.0,0.0,0.015625,0.0,1.0,0.3493713438510895,0.0,0.0,24.0,0.0,,0.0,,100.0,0.30984145524982437,0.0,0.0,-1.0,,
669.847054,,1.25,0.0,1.0,,0.0,0.0,3.9194925721778695,,,0.5833849639107594,0.9765625,0.19322586059570312,4.0,0.7343564466952271,-0.7609875,0.0,0.65625,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,1.0,0.0,-11.524707142857144,1.0,0.0,,,0.06513399999994363,0.0,0.0,0.0,,-0.33333333,1.0,-0.33333333,2.25,0.0,0.0,-0.7938125,0.6062192978970081,52.73626576898045,2.25,2.375,0.0,1.0,-0.0,4.0006613115440945,4.654292673867232,0.03125,0.0,1.0,-1.0,1192.626831,74.16666666666667,0.19257086999022482,,12.700000000000001,0.0,0.0,,1.0,0.0,0.0,0.0,0.0,3.9194925721778695,-0.0,0.04842200000007324,0.0,178.22263800000002,-0.0,,0.125,2.375,-1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,-0.046875,0.0,1.0,0.3493713438510895,0.0,0.0,24.0,0.0,,0.0,,100.0,0.3095937802256439,0.0,0.0,-1.0,,
669.909354,,1.0,0.0,0.625,,0.0,0.0,3.9181575951437484,,,0.5833849639107594,1.0,0.19322586059570312,4.0,0.7343564466952271,-0.7619250000000001,0.0,0.65625,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,1.0,0.0,-11.524707142857144,1.0,0.0,,,0.062300000000050204,0.0,0.0,0.0,,-0.33333333,1.0,-0.33333333,2.25,0.0,0.0,-0.7938125,0.6076335305680612,52.73626576898045,2.25,2.25,0.0,1.0,-0.0,4.12937938387702,4.654292673867232,0.06640625,0.0,1.0,-1.0,1193.847534,85.83333333333333,0.19257086999022482,,12.75,0.0,0.0,,1.0,0.0,0.0,0.0,0.0,3.9181575951437484,-0.0,0.050366999999937434,0.0,178.22263800000002,-0.0,,0.125,2.0,-1.0,1.0,0.0,0.0,0.0,1.0,98.0,0.0,0.0,1.0,0.0,1.0,0.0,0.05078125,0.0,1.0,0.3493713438510895,0.0,0.0,32.0,0.0,,0.0,,100.0,0.30984145524982437,0.0,0.0,-1.0,,
669.981514,,,,,,0.0,0.0,,,,0.5847199409448801,,0.17066526412963867,4.0,,,0.0,,0.0,0.0,0.0,0.0,,,0.0,,,1.0,,,,0.0,,,0.07215999999993983,0.0,0.0,,,-0.33333333,,-0.33333333,,,,,,,,,0.0,1.0,-0.0,,,,0.0,1.0,-1.0,1193.847534,,,,,,0.0,,,0.0,,,0.0,3.9154876410755066,-0.0,,0.0,178.22263800000002,-0.0,,,,,,0.0,0.0,,1.0,,,0.0,,0.0,,,,,,,0.0,,,0.0,,0.0,,100.0,,0.0,0.0,-1.0,,
669.992503,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.77898623441632,,,,,,,,,,,,82.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
669.981514,,0.875,0.0,0.5,,,,3.9154876410755066,,,,1.03125,,,0.7350076511165969,-0.7654875000000001,,0.65625,,,,,1.0,0.0,,0.0,,,0.0,-11.524707142857144,1.0,,,,,,,0.0,,,1.0,,0.0,0.0,0.0,-0.7938125,0.6093988166531297,52.73626576898045,0.0,0.0,,,,3.9442698718708313,4.678170536101717,0.04296875,,,,,92.5,0.17008797653958943,,12.75,0.0,,,1.0,,0.0,0.0,,,,0.05626500000005308,,,,,0.125,1.75,-1.0,1.0,,,0.0,,44.0,0.0,,1.0,,1.0,0.0,-0.05859375,0.0,1.0,0.3493713438510895,,0.0,32.0,,,,,,0.3101162130006283,,,,,
670.052351,,0.625,0.0,0.375,,0.0,0.0,3.9168226181096273,,,0.5833849639107594,0.9453125,0.16355514526367188,4.0,0.7343564466952271,-0.765,0.0,0.65625,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,1.0,0.0,-11.524707142857144,1.0,0.0,,,0.07083700000009685,0.0,0.0,0.0,,-0.33333333,1.0,-0.33333333,0.0,0.0,0.0,-0.7938125,0.6111473494288591,52.73626576898045,0.0,0.0,0.0,1.0,-0.0,4.065020347710572,4.654292673867232,0.10546875,0.0,1.0,-1.0,1193.847534,93.33333333333333,0.16324535679374388,,12.8,0.0,0.0,,1.0,0.0,0.0,0.0,0.0,3.9168226181096273,-0.0,0.06046799999990071,0.0,177.001935,-0.0,,0.125,1.375,-1.0,1.0,0.0,0.0,0.0,1.0,26.0,0.0,0.0,1.0,0.0,1.0,0.0,-0.0234375,0.0,1.0,0.3493713438510895,0.0,0.0,24.0,0.0,,0.0,,100.0,0.3086030801289218,0.0,0.0,-1.0,,
670.127084,,0.625,0.0,0.375,,0.0,0.0,3.918157595143748,,,0.5833849639107594,1.0546875,0.16355514526367188,4.0,0.7350076511165969,-0.7658375000000001,0.0,0.65625,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,1.0,0.0,-11.524707142857144,1.0,0.0,,,0.07473299999992378,0.0,0.0,0.0,,-0.33333333,1.0,-0.33333333,0.0,0.0,0.0,-0.7938125,0.6128932273639672,52.73626576898045,0.0,0.0,0.0,1.0,-0.0,4.065020347710572,4.654292673867232,0.02734375,0.0,1.0,-1.0,1195.0682370000002,88.33333333333333,0.16324535679374388,,12.8,0.0,0.0,,1.0,0.0,0.0,0.0,0.0,3.918157595143748,-0.0,0.04973900000004505,0.0,178.22263800000002,-0.0,,0.125,1.25,-1.0,1.0,0.0,0.0,0.0,1.0,123.0,0.0,0.0,1.0,0.0,1.0,0.0,-0.046875,0.0,1.0,0.3493713438510895,0.0,0.0,24.0,0.0,,0.0,,100.0,0.3101162130006283,0.0,0.0,-1.0,,
670.193105,,0.625,0.0,0.375,,0.0,0.0,3.926167457348472,,,0.5833849639107594,1.0078125,0.16355514526367188,4.0,0.7341396349040274,-0.7633875000000001,0.0,0.65625,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,1.0,0.0,-11.524707142857144,1.0,0.0,,,0.0660209999999779,0.0,0.0,0.0,,-0.33333333,1.0,-0.33333333,0.0,0.0,0.0,-0.7938125,0.6143628271041416,52.73626576898045,0.0,0.0,0.0,1.0,-0.0,3.9522421772496727,4.831360632649233,0.11328125,0.0,1.0,-1.0,1201.171752,84.16666666666667,0.16324535679374388,,12.8,0.0,0.0,,1.0,0.0,0.0,0.0,0.0,3.926167457348472,-0.0,,0.0,178.22263800000002,-0.0,,0.125,1.25,-1.0,1.0,0.0,0.0,0.0,1.0,87.0,0.0,0.0,1.0,0.0,1.0,0.0,0.02734375,0.0,1.0,0.3493713438510895,0.0,0.0,32.0,0.0,,0.0,,100.0,0.3097499774923907,0.0,0.0,-1.0,,
670.244574,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,69.46631800151114,,,,,,,,,,,,88.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
670.193105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04426300000000083,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
670.256995,,0.625,0.0,0.375,,0.0,0.0,3.9288374114167137,,,0.5847199409448801,0.98828125,0.16355514526367188,4.0,0.7343564466952271,-0.7616750000000001,0.0,0.65625,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,1.0,0.0,-11.524707142857144,1.0,0.0,,,0.06389000000001488,0.0,0.0,0.0,,-0.33333333,1.0,-0.33333333,0.0,0.0,0.0,-0.7938125,0.6157216279108576,52.73626576898045,0.0,0.0,0.0,1.0,-0.0,4.12937938387702,4.654292673867232,0.0234375,0.0,1.0,-1.0,1196.2889400000001,80.41666666666667,0.16324535679374388,,12.8,0.0,0.0,,1.0,0.0,0.0,0.0,0.0,3.9288374114167137,-0.0,0.05930399999999736,0.0,178.22263800000002,-0.0,,0.125,1.25,-1.0,1.0,0.0,0.0,0.0,1.0,26.0,0.0,0.0,1.0,0.0,1.0,0.0,0.01953125,0.0,1.0,0.3493713438510895,0.0,0.0,24.0,0.0,,0.0,,100.0,0.30984145524982437,0.0,0.0,-1.0,,
670.33148,,0.875,0.0,0.375,,0.0,0.0,3.9275024343825926,,,0.5847199409448801,1.00390625,0.16355514526367188,4.0,0.7350994717677688,-0.7634375,0.0,0.65625,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,1.0,0.0,-11.524707142857144,1.0,0.0,,,0.07448500000009517,0.0,0.0,0.0,,-0.33333333,1.0,-0.33333333,0.0,0.0,0.0,-0.7938125,0.6172565135670267,52.73626576898045,0.0,0.0,0.0,1.0,-0.0,4.12937938387702,4.654292673867232,0.0390625,0.0,1.0,-1.0,1193.847534,77.91666666666667,0.16324535679374388,,12.8,0.0,0.0,,1.0,0.0,0.0,0.0,0.0,3.9275024343825926,-0.0,0.05097799999998642,0.0,178.22263800000002,-0.0,,0.125,1.25,-1.0,1.0,0.0,0.0,0.0,1.0,123.0,0.0,0.0,1.0,0.0,1.0,0.0,-0.15625,0.0,1.0,0.3493713438510895,0.0,0.0,24.0,0.0,,0.0,,100.0,0.30993298705505656,0.0,0.0,-1.0,,
670.398492,,0.875,0.0,0.375,,0.0,0.0,3.92216252624611,,,0.586054917979001,0.9765625,0.16355514526367188,4.0,0.7345733865853259,-0.7602000000000001,0.0,0.65625,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,1.0,0.0,-11.524707142857144,1.0,0.0,,,0.06701199999997698,0.0,0.0,0.0,,-0.33333333,1.0,-0.33333333,0.0,0.0,0.0,-0.7938125,0.6186004835427904,52.73626576898045,0.0,0.0,0.0,1.0,-0.0,4.065020347710572,4.654292673867232,0.07421875,0.0,1.0,-1.0,1196.2889400000001,75.83333333333333,0.16324535679374388,,12.8,0.0,0.0,,1.0,0.0,0.0,0.0,0.0,3.92216252624611,-0.0,0.04831000000001495,0.0,179.443341,-0.0,,0.125,1.25,-1.0,1.0,0.0,0.0,0.0,1.0,87.0,0.0,0.0,1.0,0.0,1.0,0.0,-0.01953125,0.0,1.0,0.3493713438510895,0.0,0.0,32.0,0.0,,0.0,,100.0,0.30993298705505656,0.0,0.0,-1.0,,
670.465369,,,,,,0.0,0.0,3.919492572177868,,,0.5753751017060351,,0.16355514526367188,4.0,0.7343564466952271,,0.0,,0.0,0.0,0.0,0.0,1.0,,0.0,,,1.0,,,1.0,0.0,,,0.06687699999997676,0.0,0.0,,,-0.33333333,1.0,-0.33333333,,,,,,,,,0.0,1.0,-0.0,4.065020347710572,4.637413449067116,,0.0,1.0,-1.0,1193.847534,,,,,0.0,0.0,,1.0,0.0,,,0.0,3.919492572177868,-0.0,,0.0,168.45701400000002,-0.0,,,,,,0.0,0.0,,1.0,,0.0,0.0,1.0,0.0,1.0,,,0.0,1.0,,0.0,,,0.0,,0.0,,100.0,0.3090984301772828,0.0,0.0,-1.0,,
670.496997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.9961631091802,,,,,,,,,,,,76.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
670.465369,,0.875,0.0,0.375,,,,,,,,1.0078125,,,,-0.75675,,0.65625,,,,,,0.0,,0.0,,,0.0,-11.524707142857144,,,,,,,,0.0,,,,,0.0,0.0,0.0,-0.7938125,0.6199122677084202,52.73626576898045,0.0,0.0,,,,,,0.0625,,,,,74.16666666666667,0.16324535679374388,,12.8,,,,,,0.0,0.0,,,,0.059677999999962594,,,,,0.125,1.25,-1.0,1.0,,,0.0,,29.0,,,,,,0.0,-0.171875,,,0.35171207785606384,,0.0,24.0,,,,,,,,,,,
670.53821,,0.875,0.0,0.375,,0.0,0.0,3.919492572177868,,,0.5646952854330692,1.04296875,0.16355514526367188,4.0,0.7343564466952271,-0.758125,0.0,0.65625,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,1.0,0.0,-11.524707142857144,1.0,0.0,,,0.07284100000003946,0.0,0.0,0.0,,-0.33333333,1.0,-0.33333333,0.0,0.0,0.0,-0.7938125,0.6213410350037344,52.73626576898045,0.0,0.0,0.0,1.0,-0.0,3.8958030879349663,4.661300438074315,0.0078125,0.0,1.0,-1.0,1193.847534,74.16666666666667,0.16324535679374388,,12.75,0.0,0.0,,1.0,0.0,0.0,0.0,0.0,3.919492572177868,-0.0,0.05157899999994697,0.0,168.45701400000002,-0.0,,0.125,1.25,-1.0,1.0,0.0,0.0,0.0,1.0,126.0,0.0,0.0,1.0,0.0,1.0,0.0,-0.0234375,0.0,1.0,0.35171207785606384,0.0,0.0,24.0,0.0,,0.0,,100.0,0.30984145524982437,0.0,0.0,-1.0,,
670.60741,,0.875,0.0,0.5,,0.0,0.0,3.9221625262461095,,,0.5540154691601034,1.0390625,0.16355514526367188,4.0,0.7345733865853259,-0.7567125000000001,0.0,0.65625,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,1.0,0.0,-11.524707142857144,1.0,0.0,,,0.06919999999990978,0.0,0.0,0.0,,-0.33333333,1.0,-0.33333333,0.0,0.0,0.0,-0.7938125,0.622690758970766,52.73626576898045,0.0,0.0,0.0,1.0,-0.0,3.9442698718708313,4.678170536101717,-0.01953125,0.0,1.0,-1.0,1198.730346,73.75,0.16324535679374388,,12.8,0.0,0.0,,1.0,0.0,0.0,0.0,0.0,3.9221625262461095,-0.0,0.05994700000007924,0.0,169.677717,-0.0,,0.125,1.25,-1.0,1.0,0.0,0.0,0.0,1.0,87.0,0.0,0.0,1.0,0.0,1.0,0.0,-0.02734375,0.0,1.0,0.35171207785606384,0.0,0.0,32.0,0.0,,0.0,,100.0,0.30993298705505656,0.0,0.0,-1.0,,
670.682318,,0.875,0.0,0.5,,0.0,0.0,3.9221625262461095,,,0.5460056069553789,1.0234375,0.16355514526367188,4.0,0.7341396349040274,-0.7606375000000001,0.0,0.65625,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,1.0,0.0,-11.524707142857144,1.0,0.0,,,0.07490800000005038,0.0,0.0,0.0,,-0.33333333,1.0,-0.33333333,0.0,0.0,0.0,-0.7938125,0.6241765793331047,52.73626576898045,0.0,0.0,0.0,1.0,-0.0,4.008647920660227,4.678170536101717,0.0078125,0.0,1.0,-1.0,1193.847534,75.0,0.16324535679374388,,12.8,0.0,0.0,,1.0,0.0,0.0,0.0,0.0,3.9221625262461095,-0.0,,0.0,161.132796,-0.0,,0.125,1.25,-1.0,1.0,0.0,0.0,0.0,1.0,26.0,0.0,0.0,1.0,0.0,1.0,0.0,-0.04296875,0.0,1.0,0.35171207785606384,0.0,0.0,32.0,0.0,,0.0,,100.0,0.31002457295600105,0.0,0.0,-1.0,,
670.749314,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.7947912731394,,,,,,,,,,,,84.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
670.682318,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.051252999999974236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
670.752466,,0.875,0.0,0.375,,0.0,0.0,3.9221625262461095,,,0.5286509055118094,0.984375,0.16355514526367188,4.0,0.7341396349040274,-0.7631500000000001,0.0,0.65625,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,1.0,0.0,-11.524707142857144,1.0,0.0,,,0.07014800000001742,0.0,0.0,0.0,,-0.33333333,1.0,-0.33333333,0.0,0.0,0.0,-0.7938125,0.6255757138378519,52.73626576898045,0.0,0.0,0.0,1.0,-0.0,4.008647920660227,4.654292673867232,0.09765625,0.0,1.0,-1.0,1193.847534,75.41666666666667,0.16324535679374388,,12.75,0.0,0.0,,1.0,0.0,0.0,0.0,0.0,3.9221625262461095,-0.0,0.057034999999928004,0.0,152.58787500000003,-0.0,,0.125,1.25,-1.0,1.0,0.0,0.0,0.0,1.0,126.0,0.0,0.0,1.0,0.0,1.0,0.0,0.01171875,0.0,1.0,0.35171207785606384,0.0,0.0,24.0,0.0,,0.0,,100.0,0.3107403850942848,0.0,0.0,-1.0,,
